IMG_erode_bin_c,4186,4186,1,277535,4260,-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg,4186,-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,277280,4401,-loop-instsimplify, -scalarrepl, -simplifycfg, -loop-rotate,4186,-loop-instsimplify, -scalarrepl, -simplifycfg, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,17134,"1,175499",467871,5225,-loop-rotate, -instcombine, -jump-threading, -scalarrepl-ssa, -instcombine,17134,-loop-rotate, -instcombine, -jump-threading, -scalarrepl-ssa, -instcombine, -lower-expect, -scalarrepl,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16437,"1,225345",586295,5364,-early-cse, -loop-rotate, -instcombine, -scalarrepl-ssa, -instcombine, -loop-reduce, -lower-expect, -codegenprepare, -indvars, -deadargelim, -loop-extract, -loop-reduce, -lower-expect, -codegenprepare, -early-cse, -loop-reduce,16437,-lazy-value-info, -early-cse, -targetlibinfo, -adce, -loop-rotate, -instcombine, -functionattrs, -ipsccp, -lower-expect, -loops, -scalarrepl-ssa, -instcombine, -loop-reduce, -inline, -lower-expect, -codegenprepare, -early-cse, -indvars, -reassociate, -loweratomic, -memcpyopt, -deadargelim, -loop-extract, -memcpyopt, -deadargelim, -loop-extract, -no-aa, -reassociate, -loop-unroll, -no-aa, -reassociate, -scoped-noalias, -loop-reduce, -lowerswitch, -lower-expect, -codegenprepare, -early-cse, -lazy-value-info, -basicaa, -tbaa, -tbaa, -loop-reduce, -functionattrs,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16463,"1,22341",578718,5345,-early-cse, -instcombine, -loop-rotate, -scalarrepl-ssa, -instcombine, -indvars, -argpromotion, -loop-reduce, -loop-extract, -simplifycfg,16463,-globaldce, -memdep, -early-cse, -simplifycfg, -domtree, -scalar-evolution, -partial-inliner, -strip-dead-prototypes, -instcombine, -loop-unswitch, -no-aa, -loop-rotate, -domtree, -scalarrepl, -scalarrepl-ssa, -instcombine, -lower-expect, -simplifycfg, -strip-dead-prototypes, -constmerge, -loop-reduce, -mergereturn, -indvars, -argpromotion, -lower-expect, -loop-reduce, -tbaa, -loop-unswitch, -domtree, -domtree, -da, -lower-expect, -loop-extract, -instcombine, -partial-inliner, -simplifycfg, -deadargelim, -strip-dead-prototypes, -constmerge, -loop-accesses,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21870,"1,109648",912234,5360,-early-cse, -scalarrepl-ssa, -instcombine, -loop-reduce, -indvars, -gvn, -loop-rotate, -loop-reduce, -adce, -loop-reduce,21870,-dse, -globalopt, -partial-inliner, -loop-unswitch, -loop-instsimplify, -early-cse, -domtree, -domtree, -lowerinvoke, -scalarrepl-ssa, -correlated-propagation, -instcombine, -lowerinvoke, -memdep, -loop-reduce, -inline, -sccp, -dse, -inline, -constmerge, -indvars, -loop-unswitch, -lowerinvoke, -gvn, -gvn, -always-inline, -jump-threading, -ipconstprop, -always-inline, -domtree, -instsimplify, -loop-rotate, -mergefunc, -sancov, -memdep, -loop-reduce, -adce, -loop-reduce, -inline, -lcssa, -basicaa, -functionattrs,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,22038,"1,101189",481651,5094,-early-cse, -scalarrepl-ssa, -instcombine, -loop-rotate, -indvars,22038,-early-cse, -scalarrepl-ssa, -instcombine, -loop-rotate, -indvars, -aa-eval,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21872,"1,109546",650669,5349,-early-cse, -constmerge, -loop-rotate, -scalarrepl, -basiccg, -loop-reduce, -indvars, -basiccg, -loop-reduce, -instcombine,21872,-early-cse, -constmerge, -lazy-value-info, -constmerge, -codegenprepare, -loop-rotate, -scalarrepl, -die, -basiccg, -codegenprepare, -loop-reduce, -constmerge, -loop-unroll, -constprop, -indvars, -correlated-propagation, -loop-idiom, -loop-unroll, -basiccg, -codegenprepare, -die, -loop-reduce, -constmerge, -constmerge, -instcombine, -functionattrs,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9859,"1,02769",490433,5370,-scalarrepl, -indvars, -instcombine, -loop-rotate, -loop-reduce, -reassociate, -lowerswitch, -loop-unswitch, -jump-threading, -loop-deletion, -loop-unroll,9859,-sccp, -reassociate, -lint, -scalarrepl, -adce, -ipsccp, -strip-dead-prototypes, -memdep, -basicaa, -indvars, -loop-simplify, -functionattrs, -instcombine, -loop-rotate, -licm, -ipsccp, -strip-dead-prototypes, -loop-reduce, -sccp, -reassociate, -lowerswitch, -loop-unswitch, -early-cse, -loop-rotate, -loop-unroll, -jump-threading, -ipconstprop, -mergefunc, -globalopt, -dse, -loop-deletion, -loop-rotate, -loop-rotate, -loop-unroll, -scalarrepl, -sccp, -loops, -ipsccp, -ipsccp, -mergereturn,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9857,"1,027899",408343,5309,-scalarrepl, -indvars, -reassociate, -loop-rotate, -instcombine, -loop-reduce, -loop-unswitch, -scalarrepl, -loop-unroll,9857,-tbaa, -globalopt, -scalarrepl, -indvars, -globalopt, -reassociate, -loop-rotate, -lazy-value-info, -instcombine, -dse, -loop-reduce, -loop-unswitch, -prune-eh, -scalarrepl, -no-aa, -loop-unroll, -lower-expect,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9852,"1,028421",411189,5293,-scalarrepl, -loop-unswitch, -loop-rotate, -codegenprepare, -lowerinvoke, -reassociate, -loop-deletion, -instcombine, -indvars, -loop-reduce, -loop-unroll,9852,-scalarrepl, -tailcallelim, -loop-unswitch, -loop-rotate, -loop-rotate, -memdep, -scalar-evolution, -codegenprepare, -lowerinvoke, -reassociate, -loop-deletion, -instcombine, -indvars, -gvn, -loop-reduce, -basiccg, -loop-unroll, -loweratomic, -inline,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",239309,3191,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",241396,3177,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",276631,3544,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,28290,"1,415235",343341,4105,-early-cse, -loop-rotate, -scalarrepl-ssa,28290,-early-cse, -loop-rotate, -scalarrepl-ssa,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,26415,"1,515692",430491,5119,-basicaa, -early-cse, -loop-rotate, -licm, -gvn,26415,-basicaa, -early-cse, -loop-rotate, -licm, -gvn, -tailcallelim,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,28999,"1,380634",672225,5035,-scalarrepl-ssa, -early-cse, -jump-threading, -loop-reduce, -sink, -licm,28999,-scalarrepl-ssa, -early-cse, -jump-threading, -loop-reduce, -sink, -licm,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",207970,2907,-loop-rotate, -scalarrepl-ssa,11306,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",226502,3111,-loop-rotate, -scalarrepl,11306,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",220436,3035,-loop-rotate, -scalarrepl-ssa,11306,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21567,"1,047387",254303,3106,-loop-rotate, -scalarrepl-ssa,21567,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21567,"1,047387",242835,3081,-loop-rotate, -sroa,21567,-gvn, -loop-rotate, -sroa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21567,"1,047387",239250,3121,-loop-rotate, -scalarrepl-ssa,21567,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,314491,5000,-loop-rotate, -scalarrepl-ssa, -instcombine, -indvars, -gvn,2008,-loop-rotate, -scalarrepl-ssa, -instcombine, -indvars, -gvn, -deadargelim,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,298003,4834,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine, -gvn,2008,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine, -gvn,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,318877,5077,-scalarrepl, -loop-rotate, -instcombine, -indvars, -gvn,2008,-scalarrepl, -loop-rotate, -instcombine, -indvars, -gvn,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3059,"1,517816",344147,5226,-gvn, -loop-rotate, -scalarrepl, -loop-reduce, -loop-unroll, -instcombine,3059,-gvn, -loop-rotate, -scalarrepl, -loop-reduce, -loop-unroll, -instcombine, -basicaa,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3041,"1,5268",369907,5267,-loop-rotate, -scalarrepl, -reassociate, -loop-reduce, -loop-unroll, -instcombine,3041,-loop-rotate, -scalarrepl, -indvars, -basicaa, -reassociate, -loop-reduce, -loop-unroll, -loop-idiom, -instcombine, -sink,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3041,"1,5268",312939,4937,-loop-rotate, -scalarrepl, -loop-reduce, -reassociate, -loop-unroll, -instcombine,3041,-loop-reduce, -dce, -loop-rotate, -reassociate, -loop-unroll, -scalarrepl, -loop-rotate, -loop-reduce, -loop-rotate, -reassociate, -loop-unroll, -instcombine,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,878,1,273394,4635,-instcombine, -loop-rotate, -reassociate, -scalarrepl, -loop-unroll,878,-instcombine, -loop-rotate, -reassociate, -scalarrepl, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,878,1,274365,4713,-loop-rotate, -scalarrepl, -instcombine, -reassociate, -loop-unroll,878,-loop-rotate, -scalarrepl, -instcombine, -reassociate, -loop-unroll, -sccp,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,878,1,259595,4242,-scalarrepl-ssa, -loop-rotate, -instcombine, -reassociate, -loop-unroll,878,-scalarrepl-ssa, -loop-rotate, -instcombine, -reassociate, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12483,"1,136506",17579857,5341,-reassociate, -simplifycfg, -scalarrepl, -loop-rotate, -reassociate, -loop-extract, -inline, -licm, -indvars, -instcombine, -reassociate, -loop-extract, -basiccg, -instcombine, -gvn, -simplifycfg,12483,-licm, -constprop, -memdep, -sroa, -basicaa, -reassociate, -loop-deletion, -lowerinvoke, -partial-inliner, -simplifycfg, -scalarrepl, -loop-rotate, -lowerinvoke, -reassociate, -loop-extract, -loop-idiom, -gvn, -inline, -licm, -tailcallelim, -indvars, -loop-unroll, -dce, -loop-unroll, -basiccg, -dce, -indvars, -tailcallelim, -indvars, -loop-unroll, -loop-extract, -loop-unroll, -basiccg, -instcombine, -reassociate, -loop-extract, -loop-extract, -loop-unroll, -basiccg, -instcombine, -sink, -loop-simplify, -gvn, -dse, -simplifycfg,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12791,"1,109139",426803,5311,-gvn, -loop-reduce, -basicaa, -reassociate, -reassociate, -loop-rotate, -early-cse, -instcombine,12791,-gvn, -loop-reduce, -basicaa, -prune-eh, -reassociate, -reassociate, -loop-rotate, -early-cse, -instcombine, -targetlibinfo, -loop-idiom, -loops,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12791,"1,109139",419325,5240,-gvn, -reassociate, -basicaa, -loop-reduce, -reassociate, -loop-rotate, -early-cse, -instcombine,12791,-gvn, -reassociate, -loop-idiom, -basicaa, -loop-reduce, -reassociate, -loop-rotate, -early-cse, -sccp, -instcombine,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99454,"1,004143",675359,5331,-loop-rotate, -licm, -loop-unroll, -gvn, -instcombine, -extract-blocks, -inline, -gvn, -jump-threading, -indvars, -basicaa, -instcombine, -loop-reduce,99454,-loop-unswitch, -loop-rotate, -deadargelim, -memdep, -sink, -licm, -memcpyopt, -ipsccp, -instsimplify, -loop-unroll, -tbaa, -gvn, -instcombine, -loop-unswitch, -inline, -extract-blocks, -adce, -licm, -memcpyopt, -ipsccp, -instsimplify, -loop-unroll, -tbaa, -gvn, -instcombine, -loop-unswitch, -inline, -gvn, -globaldce, -jump-threading, -lcssa, -loweratomic, -constprop, -scalarrepl, -indvars, -early-cse, -globalopt, -early-cse, -loop-unswitch, -loops, -constmerge, -ipsccp, -lcssa, -basicaa, -instcombine, -loop-reduce, -gvn,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99580,"1,002872",658794,5322,-scalarrepl-ssa, -loop-rotate, -early-cse, -indvars, -jump-threading, -instcombine, -loop-unroll, -early-cse, -indvars,99580,-scalarrepl-ssa, -constprop, -loop-rotate, -instsimplify, -early-cse, -tbaa, -indvars, -jump-threading, -instcombine, -codegenprepare, -loop-idiom, -loop-unroll, -tbaa, -globaldce, -early-cse, -indvars, -lowerinvoke, -bounds-checking,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99465,"1,004032",684760,5335,-loop-rotate, -scalarrepl, -loop-unroll, -indvars, -instcombine, -structurizecfg, -jump-threading,99465,-loop-rotate, -dce, -ipsccp, -scalarrepl, -memdep, -loop-unroll, -argpromotion, -indvars, -basicaa, -instcombine, -scalarrepl, -memcpyopt, -structurizecfg, -argpromotion, -jump-threading,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_vert_c,5185,5164,"1,004067",402954,5145,-scalarrepl, -loop-rotate, -loop-unroll, -gvn, -simplifycfg, -indvars, -early-cse,5164,-scalarrepl, -loop-rotate, -loop-unroll, -gvn, -simplifycfg, -indvars, -early-cse,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_vert_c,5185,5164,"1,004067",378917,5197,-loop-rotate, -scalarrepl, -early-cse, -loop-unroll, -jump-threading, -indvars, -early-cse,5164,-ipconstprop, -loop-rotate, -scalarrepl, -early-cse, -loop-unroll, -jump-threading, -indvars, -early-cse, -memdep,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_vert_c,5185,5164,"1,004067",388462,5325,-scalarrepl-ssa, -loop-rotate, -instcombine, -jump-threading, -gvn, -indvars, -loop-unroll,5164,-scalarrepl-ssa, -loop-rotate, -lower-expect, -instcombine, -jump-threading, -gvn, -indvars, -loop-reduce, -scalarrepl, -tbaa, -loop-unroll, -lcssa,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_ycbcr422p_rgb565_c,5010,4483,"1,117555",205672,3405,-scalarrepl-ssa, -loop-rotate, -sink,4483,-scalarrepl-ssa, -loop-rotate, -sink,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_ycbcr422p_rgb565_c,5010,4474,"1,119803",341402,5082,-gvn, -loop-rotate, -loop-reduce, -scalarrepl, -basicaa, -sink,4474,-gvn, -loop-rotate, -loop-reduce, -scalarrepl, -basicaa, -sink, -correlated-propagation,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_ycbcr422p_rgb565_c,5010,4483,"1,117555",220140,3632,-scalarrepl-ssa, -sink, -loop-rotate,4483,-scalarrepl-ssa, -sink, -loop-rotate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_yc_demux_be16_c,578,578,1,255475,4283,-scalarrepl-ssa, -loop-rotate, -indvars,578,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
