DSP_maxval_c,1280,1082,"1,182994",179223,3232,-scalarrepl-ssa, -loop-rotate,1082,-scalarrepl-ssa, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",190851,3474,-scalarrepl-ssa, -loop-rotate,1082,-scalarrepl-ssa, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_maxval_c,1280,1082,"1,182994",175151,3237,-loop-rotate, -scalarrepl,1082,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",418557,5273,-scalarrepl, -loop-rotate, -indvars, -loop-reduce, -loop-unroll,25834,-scalarrepl, -loop-rotate, -indvars, -loop-reduce, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",428702,5523,-scalarrepl, -loop-reduce, -indvars, -loop-rotate, -loop-unroll,25834,-scalarrepl, -loop-reduce, -indvars, -loop-rotate, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minerror_c,25844,25834,"1,000387",428555,5442,-scalarrepl-ssa, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,25834,-scalarrepl-ssa, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",319247,5088,-scalarrepl-ssa, -loop-rotate, -indvars,1079,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",270553,4355,-loop-rotate, -scalarrepl-ssa, -indvars,1079,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",234385,4097,-loop-rotate, -scalarrepl, -indvars,1079,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,295127,4291,-scalarrepl, -loop-rotate, -indvars,10567,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,318327,4694,-loop-rotate, -scalarrepl-ssa, -indvars,10567,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,253870,3832,-loop-rotate, -scalarrepl, -indvars,10567,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,223903,3723,-scalarrepl, -inline,17,-scalarrepl, -inline,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,181457,3081,-scalarrepl, -inline,17,-scalarrepl, -inline,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,182997,3112,-inline, -sroa,17,-inline, -sroa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,244993,4327,-loop-rotate, -instcombine, -scalarrepl, -indvars,676,-loop-rotate, -instcombine, -scalarrepl, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,288307,5035,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine,676,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine, -loop-unswitch,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,287572,4981,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,676,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",197545,3380,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",177246,3144,-scalarrepl, -loop-rotate,3887,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",220593,3635,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,273038,4365,-loop-rotate, -scalarrepl, -indvars,6190,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,286348,4549,-loop-rotate, -scalarrepl, -indvars,6190,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,280532,4424,-scalarrepl, -loop-rotate, -indvars,6190,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",484293,6050,-loop-rotate, -scalarrepl, -licm, -partial-inliner, -loop-unswitch, -ipsccp, -loop-deletion,9318,-loop-rotate, -die, -scalarrepl, -licm, -partial-inliner, -loop-unswitch, -ipsccp, -ipsccp, -loop-deletion, -constprop, -lowerswitch,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",478785,5777,-loop-rotate, -scalarrepl-ssa, -ipconstprop, -loop-unswitch, -ipsccp, -licm, -loop-deletion,9318,-loop-rotate, -scalarrepl-ssa, -ipconstprop, -loop-unswitch, -ipsccp, -licm, -loop-deletion, -loop-rotate,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",478081,6014,-scalarrepl-ssa, -loop-rotate, -prune-eh, -loop-unswitch, -licm, -ipsccp, -loop-deletion,9318,-deadargelim, -scalarrepl-ssa, -loop-rotate, -prune-eh, -loop-unswitch, -licm, -domtree, -ipsccp, -loop-deletion,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",497432,6088,-loop-rotate, -scalarrepl-ssa, -ipsccp, -loop-unswitch, -sccp, -loop-deletion, -licm,9318,-scalar-evolution, -loop-rotate, -scalarrepl-ssa, -ipsccp, -loop-unswitch, -sccp, -loop-unswitch, -loop-deletion, -licm,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",493408,5588,-scalarrepl, -loop-rotate, -sccp, -loop-unswitch, -sccp, -loop-deletion, -licm,9318,-scalarrepl, -loop-rotate, -sccp, -loop-unswitch, -sccp, -loop-deletion, -licm,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,23984,"1,053577",500381,5896,-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unroll, -gvn, -slsr,23984,-loop-unroll, -loop-rotate, -lowerswitch, -scalarrepl-ssa, -loop-reduce, -loop-unroll, -gvn, -slsr, -loop-rotate,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24750,"1,02097",510741,6025,-scalarrepl-ssa, -loop-rotate, -loop-unroll, -jump-threading,24750,-correlated-propagation, -lower-expect, -scalarrepl-ssa, -loop-rotate, -licm, -loop-unroll, -prune-eh, -jump-threading, -instcombine,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24750,"1,02097",445605,5625,-scalarrepl-ssa, -loop-rotate, -loop-unroll, -jump-threading,24750,-scalarrepl-ssa, -loop-rotate, -loop-unroll, -jump-threading,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119581,"1,071324",852655,6076,-loop-rotate, -sroa, -loop-unswitch, -loop-reduce, -instcombine, -licm, -gvn,119581,-loop-rotate, -sroa, -loop-unswitch, -loop-reduce, -scalarrepl, -instcombine, -licm, -argpromotion, -gvn, -loop-unswitch,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,77445,"1,654206",1284622,6141,-loop-rotate, -scalarrepl, -loop-unswitch, -instcombine, -loop-reduce, -gvn, -mergefunc, -loop-extract, -sink, -loop-rotate, -partial-inliner, -loop-unswitch, -loop-extract, -loop-reduce, -instcombine, -loop-rotate, -partial-inliner, -loop-unswitch, -loop-extract, -loop-reduce, -loop-rotate, -partial-inliner, -loop-unswitch, -loop-extract, -loop-reduce, -simplifycfg, -loop-extract, -loop-reduce, -ipsccp, -sink, -loop-rotate, -licm, -simplifycfg, -loop-extract, -loop-unswitch, -loop-reduce, -loop-extract, -instcombine, -loop-rotate, -loop-extract, -loop-reduce, -instcombine, -loop-rotate, -loop-extract,77481,-instsimplify, -domtree, -loop-rotate, -partial-inliner, -deadargelim, -licm, -scalarrepl, -constprop, -basicaa, -correlated-propagation, -dse, -loop-unswitch, -scalar-evolution, -instcombine, -sink, -loop-reduce, -gvn, -prune-eh, -scalarrepl, -mergefunc, -loop-extract, -basicaa, -instcombine, -sink, -always-inline, -loop-rotate, -partial-inliner, -loop-unswitch, -loop-extract, -basicaa, -loop-reduce, -always-inline, -basicaa, -instcombine, -sink, -always-inline, -loop-rotate, -partial-inliner, -loop-unswitch, -loop-extract, -basicaa, -loop-reduce, -always-inline, -loop-rotate, -loop-reduce, -partial-inliner, -loop-unswitch, -loop-extract, -basicaa, -loop-reduce, -ipsccp, -jump-threading, -sink, -licm, -lcssa, -simplifycfg, -loop-extract, -basicaa, -loop-reduce, -ipsccp, -jump-threading, -sink, -licm, -lcssa, -simplifycfg, -domtree, -loop-rotate, -licm, -lcssa, -simplifycfg, -loop-extract, -basicaa, -loop-unswitch, -scalar-evolution, -loop-reduce, -loop-extract, -partial-inliner, -tbaa, -instcombine, -sink, -always-inline, -loop-rotate, -loop-reduce, -partial-inliner, -sink, -loop-rotate, -loop-rotate, -loop-reduce, -partial-inliner, -loop-unswitch, -loop-extract, -basicaa, -loop-unswitch, -scalar-evolution, -loop-reduce, -loop-extract, -partial-inliner, -tbaa, -instcombine, -sink, -always-inline, -loop-rotate, -loop-reduce, -partial-inliner, -loop-unswitch, -loop-extract, -basicaa, -gvn,108,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119581,"1,071324",854364,6014,-loop-rotate, -instcombine, -scalarrepl-ssa, -loop-reduce, -loop-unswitch, -gvn, -licm,119581,-loop-rotate, -instcombine, -scalarrepl-ssa, -loop-reduce, -tbaa, -loop-unswitch, -gvn, -licm, -mergereturn, -basicaa,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",338253,4994,-loop-instsimplify, -gvn, -simplifycfg, -basicaa, -instcombine, -loop-rotate,5435,-loop-instsimplify, -gvn, -simplifycfg, -basicaa, -instcombine, -loop-rotate,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",414741,5832,-loop-rotate, -instcombine, -gvn, -simplifycfg, -basicaa, -instcombine,5435,-loop-rotate, -instcombine, -gvn, -simplifycfg, -basicaa, -instcombine, -irce,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",416868,5916,-instsimplify, -gvn, -basicaa, -loop-rotate, -simplifycfg, -instcombine,5435,-instsimplify, -gvn, -basicaa, -loop-unroll, -loop-rotate, -ipsccp, -simplifycfg, -instcombine,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,302480,4589,-scalarrepl, -loop-instsimplify, -loop-rotate, -simplifycfg,4186,-scalarrepl, -loop-instsimplify, -loop-rotate, -simplifycfg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,304090,4813,-instsimplify, -scalarrepl-ssa, -simplifycfg, -loop-rotate,4186,-instsimplify, -scalarrepl-ssa, -simplifycfg, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,299960,4611,-scalarrepl, -instsimplify, -simplifycfg, -loop-rotate,4186,-scalarrepl, -instsimplify, -simplifycfg, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16475,"1,222519",634507,6130,-instcombine, -scalarrepl-ssa, -loop-rotate, -gvn, -instcombine, -indvars, -loop-reduce, -reg2mem, -gvn, -scalarrepl, -loop-rotate, -loop-reduce,16475,-instcombine, -scalarrepl-ssa, -no-aa, -loop-rotate, -scalar-evolution, -gvn, -loop-deletion, -instcombine, -adce, -tailcallelim, -scalarrepl, -indvars, -adce, -basiccg, -early-cse, -loop-reduce, -no-aa, -lowerswitch, -loweratomic, -reg2mem, -targetlibinfo, -gvn, -scalarrepl, -lowerinvoke, -loweratomic, -loop-rotate, -basiccg, -loop-simplify, -loop-reduce, -no-aa, -lowerswitch, -constmerge, -globalopt,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16867,"1,194107",595378,6132,-instcombine, -early-cse, -scalarrepl, -jump-threading, -loop-rotate, -instcombine, -indvars, -early-cse, -loop-reduce,16867,-constprop, -instcombine, -targetlibinfo, -early-cse, -scalarrepl, -jump-threading, -loop-rotate, -instcombine, -constprop, -indvars, -die, -constprop, -loop-simplify, -early-cse, -loop-unswitch, -loop-reduce, -mergereturn, -die, -loop-rotate,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16677,"1,207711",646776,6150,-instcombine, -scalarrepl, -instcombine, -indvars, -loop-rotate, -gvn, -loop-reduce, -tailcallelim, -loop-reduce, -lowerinvoke, -loop-reduce,16677,-instsimplify, -instcombine, -constprop, -loop-deletion, -scev-aa, -scalarrepl, -instcombine, -dce, -basicaa, -indvars, -licm, -memdep, -loop-rotate, -gvn, -dce, -basicaa, -loop-reduce, -memcpyopt, -lower-expect, -tailcallelim, -loop-reduce, -lowerinvoke, -loop-reduce, -constprop, -prune-eh, -argpromotion, -lazy-value-info, -loop-deletion,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21872,"1,109546",581221,5805,-early-cse, -loop-rotate, -scalarrepl, -loop-reduce, -indvars, -instcombine, -loop-reduce,21872,-early-cse, -loop-rotate, -scalarrepl, -loop-reduce, -indvars, -instcombine, -loop-reduce,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21872,"1,109546",675190,6069,-early-cse, -scalarrepl, -instcombine, -early-cse, -loop-reduce, -loop-rotate, -indvars,21872,-early-cse, -lowerswitch, -scalarrepl, -lowerswitch, -instcombine, -globaldce, -early-cse, -loop-deletion, -prune-eh, -loop-reduce, -deadargelim, -loop-rotate, -deadargelim, -indvars,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21872,"1,109546",601400,6064,-early-cse, -scalarrepl, -loop-rotate, -loop-reduce, -indvars, -loop-reduce, -instcombine,21872,-early-cse, -early-cse, -scalarrepl, -loop-rotate, -loop-reduce, -lint, -indvars, -loop-reduce, -instcombine, -loops,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
