IMG_corr_gen_c,128110,119581,"1,071324",875163,6114,-loop-rotate, -scalarrepl, -loop-unswitch, -instcombine, -gvn, -licm, -loop-reduce,119581,-loop-simplify, -loop-rotate, -mergefunc, -deadargelim, -scalarrepl, -tailcallelim, -loop-unswitch, -argpromotion, -instcombine, -codegenprepare, -scoped-noalias, -basiccg, -gvn, -licm, -loop-instsimplify, -loop-reduce, -loop-unswitch,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",339624,5107,-instcombine, -gvn, -basicaa, -loop-rotate, -simplifycfg, -instcombine,5435,-instcombine, -gvn, -basicaa, -loop-rotate, -simplifycfg, -instcombine,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",371017,5479,-instcombine, -gvn, -basicaa, -simplifycfg, -loop-rotate, -instcombine,5435,-instcombine, -gvn, -basicaa, -simplifycfg, -loop-rotate, -instcombine,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5436,1,316924,4750,-scalarrepl, -simplifycfg, -instcombine, -loop-rotate,5436,-scalarrepl, -simplifycfg, -instcombine, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,305033,4757,-instcombine, -scalarrepl-ssa, -simplifycfg, -loop-rotate,4186,-instcombine, -scalarrepl-ssa, -simplifycfg, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,315050,4926,-loop-rotate, -scalarrepl, -loop-instsimplify, -simplifycfg,4186,-loop-rotate, -scalarrepl, -loop-instsimplify, -simplifycfg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,322699,4938,-scalarrepl, -loop-instsimplify, -simplifycfg, -loop-rotate,4186,-scalarrepl, -loop-instsimplify, -simplifycfg, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,17719,"1,136689",574047,6109,-scalarrepl, -indvars, -instcombine, -gvn, -simplifycfg, -loop-rotate, -reassociate, -gvn,17719,-scalarrepl, -indvars, -basicaa, -lcssa, -instcombine, -mergereturn, -gvn, -simplifycfg, -mergereturn, -loop-rotate, -reassociate, -gvn, -indvars, -adce, -scalarrepl,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,17148,"1,174539",523631,5824,-instcombine, -loop-rotate, -scalarrepl, -instcombine, -gvn,17148,-instcombine, -loop-rotate, -scalarrepl, -instcombine, -gvn, -argpromotion,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16677,"1,207711",648159,6110,-instcombine, -scalarrepl, -loop-rotate, -instcombine, -indvars, -gvn, -loop-reduce, -mergereturn, -loop-reduce, -mergereturn, -loop-reduce,16677,-instcombine, -jump-threading, -loop-idiom, -loweratomic, -memcpyopt, -codegenprepare, -load-combine, -instcombine, -jump-threading, -globalopt, -jump-threading, -scalarrepl, -dce, -loweratomic, -loop-rotate, -jump-threading, -instcombine, -simplifycfg, -no-aa, -indvars, -gvn, -lower-expect, -simplifycfg, -loops, -loop-idiom, -loop-reduce, -mergereturn, -loop-reduce, -domtree, -mergereturn, -loop-reduce, -ipsccp,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,22075,"1,099343",557591,5807,-scalarrepl, -licm, -reg2mem, -instcombine, -scalarrepl-ssa, -indvars, -loop-rotate, -early-cse,22075,-scalarrepl, -licm, -reg2mem, -instcombine, -scalarrepl-ssa, -indvars, -loop-rotate, -early-cse, -codegenprepare,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,22312,"1,087666",677315,6100,-simplifycfg, -instcombine, -simplifycfg, -reassociate, -scalarrepl-ssa, -loop-rotate, -instcombine, -loop-reduce, -early-cse, -indvars, -loop-reduce,22312,-simplifycfg, -inline, -sink, -instcombine, -memdep, -lower-expect, -instsimplify, -instsimplify, -simplifycfg, -reassociate, -scalarrepl-ssa, -loop-rotate, -loop-instsimplify, -loop-unroll, -instsimplify, -instcombine, -lazy-value-info, -correlated-propagation, -basiccg, -loop-reduce, -early-cse, -loop-instsimplify, -lcssa, -lowerinvoke, -jump-threading, -lcssa, -lowerinvoke, -indvars, -targetlibinfo, -loop-reduce, -lowerswitch, -lazy-value-info, -memcpyopt,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21870,"1,109648",646870,6059,-early-cse, -scalarrepl-ssa, -instcombine, -indvars, -loop-reduce, -loop-rotate, -early-cse, -loop-reduce, -strip-dead-prototypes, -loop-reduce,21870,-memdep, -die, -lcssa, -globaldce, -early-cse, -scalarrepl-ssa, -instcombine, -partial-inliner, -indvars, -dse, -loop-reduce, -memdep, -scalarrepl-ssa, -memdep, -no-aa, -die, -loop-rotate, -early-cse, -globalopt, -basicaa, -ipconstprop, -dse, -loop-reduce, -memdep, -domtree, -tbaa, -tbaa, -strip-dead-prototypes, -loop-reduce, -tbaa, -deadargelim,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9857,"1,027899",475725,6038,-scalarrepl-ssa, -instcombine, -indvars, -loop-reduce, -loop-rotate, -reassociate, -loop-unswitch, -loop-unroll,9857,-no-aa, -scalarrepl-ssa, -loop-unswitch, -instcombine, -indvars, -ipsccp, -loop-reduce, -loop-idiom, -loop-rotate, -ipsccp, -reassociate, -loop-unswitch, -loop-unroll, -correlated-propagation,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9857,"1,027899",506274,5938,-instcombine, -gvn, -loop-rotate, -loop-reduce, -indvars, -loop-unswitch, -reassociate, -basicaa, -scalarrepl-ssa, -loop-unroll,9857,-instcombine, -gvn, -loop-rotate, -no-aa, -loop-unswitch, -loop-reduce, -indvars, -loop-unswitch, -reassociate, -basicaa, -scalarrepl-ssa, -loop-unroll, -objc-arc, -domtree,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9835,"1,030198",505374,6107,-gvn, -loop-reduce, -basicaa, -instcombine, -indvars, -reg2mem, -jump-threading, -loop-rotate, -reassociate, -scalarrepl-ssa, -loop-unroll,9835,-gvn, -constprop, -loop-reduce, -strip-dead-prototypes, -basicaa, -argpromotion, -functionattrs, -loops, -loops, -instcombine, -dse, -constmerge, -instsimplify, -memcpyopt, -indvars, -scalarrepl-ssa, -constprop, -reg2mem, -tbaa, -jump-threading, -sccp, -loop-rotate, -reassociate, -no-aa, -targetlibinfo, -loop-unswitch, -sccp, -instsimplify, -memcpyopt, -indvars, -scalarrepl-ssa, -loop-unroll, -domtree, -die, -licm, -constprop,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",246694,3226,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",250059,3291,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",227938,3071,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,28288,"1,415335",354988,4407,-scalarrepl, -loop-reduce, -loop-rotate,28288,-scalarrepl, -loop-reduce, -loop-rotate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,26415,"1,515692",409773,5050,-early-cse, -loop-rotate, -licm, -gvn, -basicaa,26415,-early-cse, -loop-rotate, -licm, -gvn, -basicaa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,28288,"1,415335",392708,4706,-scalarrepl, -loop-reduce, -loop-rotate,28288,-scalarrepl, -loop-reduce, -loop-rotate,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",221714,2980,-loop-rotate, -scalarrepl,11306,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",206163,2856,-loop-rotate, -scalarrepl,11306,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_expand_c,12323,11306,"1,089952",217716,3006,-scalarrepl-ssa, -loop-rotate,11306,-scalarrepl-ssa, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21567,"1,047387",230478,3045,-loop-rotate, -scalarrepl-ssa,21567,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21047,"1,073265",477209,5478,-loop-rotate, -scalarrepl-ssa, -indvars, -loop-reduce, -instcombine,21047,-loop-rotate, -scalarrepl-ssa, -indvars, -loop-reduce, -instcombine, -mergefunc,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_pix_sat_c,22589,21567,"1,047387",282420,3634,-scalarrepl, -loop-rotate,21567,-scalarrepl, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,325263,5237,-scalarrepl, -indvars, -loop-rotate, -instcombine, -early-cse,2008,-scalarrepl, -indvars, -loop-rotate, -instcombine, -early-cse, -dse,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,317801,5150,-scalarrepl, -loop-rotate, -instcombine, -indvars, -gvn,2008,-scalarrepl, -loop-rotate, -instcombine, -indvars, -gvn,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_quantize_c,2008,2008,1,337274,5331,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine, -gvn,2008,-scalarrepl-ssa, -loop-rotate, -indvars, -instcombine, -gvn, -loop-simplify,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3041,"1,5268",407217,5957,-loop-rotate, -scalarrepl, -loop-reduce, -reassociate, -loop-unroll, -instcombine,3041,-lower-expect, -loop-rotate, -scalarrepl, -loop-reduce, -reassociate, -loop-unroll, -instsimplify, -instcombine, -die,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3041,"1,5268",390785,5748,-gvn, -reassociate, -scalarrepl-ssa, -indvars, -loop-reduce, -loop-rotate, -loop-unroll, -loop-reduce, -basicaa, -instcombine,3041,-gvn, -reassociate, -dse, -scalarrepl-ssa, -indvars, -loop-reduce, -basicaa, -loop-rotate, -loop-unroll, -loop-reduce, -basicaa, -loop-rotate, -loop-unroll, -instcombine, -die, -lower-expect, -memdep,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_16x16_c,4643,3041,"1,5268",426677,5983,-loop-rotate, -scalarrepl, -reassociate, -loop-reduce, -loop-unroll, -instcombine,3041,-loop-rotate, -scalarrepl, -reassociate, -loop-reduce, -constmerge, -loop-unroll, -dce, -dce, -instcombine, -loop-deletion,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,878,1,309012,5109,-scalarrepl-ssa, -loop-rotate, -reassociate, -loop-unroll, -instcombine,878,-scalarrepl-ssa, -loop-rotate, -reassociate, -loop-unroll, -instcombine,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,877,"1,00114",406120,6009,-basicaa, -gvn, -loop-reduce, -ipsccp, -loop-reduce, -codegenprepare, -loop-rotate, -reassociate, -loop-unroll, -instcombine,877,-indvars, -basicaa, -gvn, -loop-reduce, -ipsccp, -loop-reduce, -codegenprepare, -loop-rotate, -reassociate, -loop-unroll, -instcombine,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sad_8x8_c,878,877,"1,00114",403998,6020,-instcombine, -reassociate, -scalarrepl-ssa, -loop-reduce, -early-cse, -loop-reduce, -codegenprepare, -mergereturn, -loop-rotate, -loop-unroll,877,-instcombine, -reassociate, -always-inline, -scalarrepl-ssa, -loop-reduce, -scalarrepl-ssa, -globaldce, -early-cse, -loop-reduce, -ipconstprop, -codegenprepare, -mergereturn, -loop-rotate, -loop-unroll, -loop-instsimplify,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12791,"1,109139",464148,5772,-loop-rotate, -reassociate, -reassociate, -scalarrepl-ssa, -early-cse, -loop-reduce, -instcombine, -gvn,12791,-loop-rotate, -reassociate, -reassociate, -scalarrepl-ssa, -early-cse, -loop-reduce, -instcombine, -gvn,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12793,"1,108966",393756,5390,-scalarrepl-ssa, -reassociate, -reassociate, -loop-rotate, -instcombine, -early-cse,12793,-scalarrepl-ssa, -reassociate, -reassociate, -loop-rotate, -instcombine, -early-cse,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_sobel_c,14187,12791,"1,109139",438641,5854,-gvn, -reassociate, -reassociate, -loop-reduce, -loop-rotate, -basicaa, -early-cse, -instcombine,12791,-gvn, -loop-rotate, -reassociate, -reassociate, -loop-reduce, -loop-rotate, -basicaa, -early-cse, -instcombine,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99454,"1,004143",842393,6140,-gvn, -loop-rotate, -instcombine, -jump-threading, -loop-unroll, -basicaa, -indvars, -gvn, -loop-reduce, -simplifycfg, -structurizecfg,99454,-gvn, -simplifycfg, -loop-rotate, -instcombine, -constprop, -simplifycfg, -jump-threading, -always-inline, -loop-instsimplify, -lowerswitch, -loop-unroll, -tbaa, -targetlibinfo, -basicaa, -simplifycfg, -always-inline, -die, -always-inline, -strip-dead-prototypes, -indvars, -mergereturn, -loop-rotate, -globaldce, -ipconstprop, -simplifycfg, -inline, -gvn, -loop-reduce, -simplifycfg, -dse, -strip-dead-prototypes, -structurizecfg, -basiccg, -scalar-evolution, -functionattrs,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99580,"1,002872",725868,5946,-scalarrepl-ssa, -loop-rotate, -gvn, -indvars, -instcombine, -loop-unroll, -simplifycfg, -indvars, -early-cse,99580,-scalarrepl-ssa, -loop-rotate, -gvn, -dse, -indvars, -consthoist, -instcombine, -ipsccp, -loop-unroll, -no-aa, -simplifycfg, -indvars, -early-cse, -partial-inliner,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_horz_c,99866,99470,"1,003981",766917,6091,-loop-rotate, -scalarrepl-ssa, -loop-unroll, -instcombine, -indvars, -loop-reduce, -indvars, -loop-reduce, -indvars, -loop-reduce,99470,-loop-rotate, -scalarrepl-ssa, -loop-unroll, -mergereturn, -instcombine, -constprop, -scalarrepl-ssa, -globaldce, -no-aa, -indvars, -loop-reduce, -indvars, -loop-reduce, -indvars, -indvars, -loop-reduce, -tbaa,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_wave_vert_c,5185,5164,"1,004067",402319,5890,-scalarrepl-ssa, -loop-rotate, -gvn, -loop-unroll, -simplifycfg, -gvn, -indvars,5164,-scalarrepl-ssa, -loop-rotate, -gvn, -loop-unroll, -instsimplify, -simplifycfg, -gvn, -indvars, -loweratomic,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
