IMG_dilate_bin_c;5436;5436;1.000000;201.781;3208;-scalarrepl, -simplifycfg, -instcombine, -loop-rotate;5436;-scalarrepl, -simplifycfg, -instcombine, -loop-rotate;4
IMG_erode_bin_c;4186;4186;1.000000;238.380;3146;-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg;4186;-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg;4
IMG_erode_bin_c;4186;4186;1.000000;211.300;3401;-scalarrepl, -simplifycfg, -loop-rotate, -instcombine;4186;-scalarrepl, -simplifycfg, -loop-rotate, -instcombine;4
IMG_erode_bin_c;4186;4186;1.000000;171.312;2828;-instsimplify, -scalarrepl, -loop-rotate, -simplifycfg;4186;-instsimplify, -scalarrepl, -loop-rotate, -simplifycfg;4
IMG_fdct_8x8_c;20141;17134;1.175499;299.442;3561;-instcombine, -scalarrepl-ssa, -instcombine, -loop-rotate, -early-cse, -simplifycfg;17134;-instcombine, -scalarrepl-ssa, -instcombine, -loop-rotate, -early-cse, -simplifycfg;6
IMG_fdct_8x8_c;20141;16677;1.207711;422.192;4036;-instcombine, -scalarrepl, -indvars, -instcombine, -loop-rotate, -early-cse, -loop-reduce, -dce, -loop-reduce, -indvars, -loop-reduce;16677;-partial-inliner, -simplifycfg, -memdep, -instcombine, -mergereturn, -scalarrepl, -indvars, -instcombine, -memdep, -instcombine, -mergereturn, -indvars, -basiccg, -memdep, -loop-rotate, -ipconstprop, -indvars, -early-cse, -die, -tbaa, -flattencfg, -sink, -inline, -loop-reduce, -dce, -loop-reduce, -memcpyopt, -loop-unswitch, -early-cse, -lcssa, -memcpyopt, -targetlibinfo, -scalarrepl, -indvars, -loop-reduce, -lower-expect, -jump-threading, -dce;38
IMG_fdct_8x8_c;20141;16680;1.207494;393.057;4018;-instcombine, -scalarrepl, -instcombine, -loop-reduce, -indvars, -loop-reduce, -ipsccp, -loop-rotate, -loop-extract, -instcombine, -inline, -jump-threading, -indvars, -sink, -loop-rotate;16680;-instcombine, -reassociate, -scalarrepl, -loops, -domtree, -constprop, -instcombine, -functionattrs, -basiccg, -targetlibinfo, -loop-reduce, -indvars, -lowerswitch, -instsimplify, -loop-idiom, -targetlibinfo, -loop-reduce, -indvars, -lowerswitch, -ipsccp, -loop-rotate, -loop-extract, -instcombine, -partial-inliner, -ipsccp, -inline, -indvars, -ipsccp, -jump-threading, -instsimplify, -indvars, -sink, -constprop, -loop-rotate, -constprop, -constmerge;36
IMG_idct_8x8_12q4_c;24267.999999999996;21810;1.112701;364.839;3921;-early-cse, -scalarrepl-ssa, -indvars, -loop-rotate, -reg2mem, -scalarrepl-ssa, -instcombine, -loop-reduce;21810;-sink, -early-cse, -scalarrepl-ssa, -mergereturn, -indvars, -loop-rotate, -reg2mem, -scalarrepl-ssa, -loop-unroll, -instcombine, -loop-reduce, -mergereturn;12
IMG_idct_8x8_12q4_c;24268.000000000004;22545;1.076425;336.911;3658;-instcombine, -loop-rotate, -scalarrepl-ssa, -reassociate, -instcombine, -correlated-propagation;22545;-instcombine, -loop-rotate, -scalarrepl-ssa, -reassociate, -instcombine, -correlated-propagation;6
IMG_idct_8x8_12q4_c;24268;22038;1.101189;299.625;3310;-early-cse, -loop-rotate, -scalarrepl-ssa, -indvars, -instcombine;22038;-early-cse, -loop-rotate, -scalarrepl-ssa, -indvars, -instcombine;5
