DSP_minerror_c,25844,25834,"1,000387",372701,3823,-scalarrepl, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,25834,-scalarrepl, -indvars, -loop-reduce, -loop-rotate, -loop-unroll,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",167057,2659,-scalarrepl, -loop-rotate, -indvars,1079,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",213393,3110,-loop-rotate, -scalarrepl, -indvars,1079,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_minval_c,1285,1079,"1,190918",167742,2618,-loop-rotate, -scalarrepl-ssa, -indvars,1079,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,235926,3275,-scalarrepl-ssa, -loop-rotate, -indvars,10567,-scalarrepl-ssa, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,196906,2653,-scalarrepl, -loop-rotate, -indvars,10567,-scalarrepl, -loop-rotate, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_mul32_c,10567,10567,1,244746,3190,-loop-rotate, -scalarrepl, -indvars,10567,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,149647,2146,-inline, -scalarrepl,17,-inline, -scalarrepl, -scalar-evolution,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,143079,2002,-scalarrepl, -inline,17,-scalarrepl, -inline,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_neg32_c,17,17,1,152402,2161,-inline, -sroa,17,-inline, -sroa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,206933,3230,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,676,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,241961,3496,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,676,-loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_q15tofl_c,676,676,1,203630,2921,-loop-rotate, -scalarrepl-ssa, -instcombine, -indvars,676,-loop-rotate, -scalarrepl-ssa, -instcombine, -indvars,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",217087,2782,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",175736,2524,-loop-rotate, -scalarrepl-ssa,3887,-loop-rotate, -scalarrepl-ssa,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_vecsumsq_c,3888,3887,"1,000257",173255,2568,-sroa, -loop-rotate,3887,-sroa, -loop-rotate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,10251411,2917,-loop-rotate, -scalarrepl-ssa, -indvars,6190,-loop-rotate, -scalarrepl-ssa, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,195237,2702,-loop-rotate, -scalarrepl, -indvars,6190,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP_w_vec_c,6190,6190,1,166731,2721,-loop-rotate, -scalarrepl, -indvars,6190,-loop-rotate, -scalarrepl, -indvars,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9308,"1,001289",313457,3983,-loop-rotate, -licm, -gvn, -loop-unswitch, -mem2reg, -structurizecfg, -jump-threading, -basicaa,9308,-loop-rotate, -licm, -gvn, -loop-unswitch, -mem2reg, -structurizecfg, -basicaa, -licm, -jump-threading, -basicaa, -loop-unroll, -loop-simplify, -constprop,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9308,"1,001289",344286,3883,-loop-rotate, -scalarrepl-ssa, -loop-unswitch, -structurizecfg, -simplifycfg, -licm,9308,-loop-rotate, -scalarrepl-ssa, -inline, -loop-unswitch, -structurizecfg, -simplifycfg, -loops, -licm, -delinearize,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_boundary_c,9320,9318,"1,000215",287774,3767,-scalarrepl-ssa, -licm, -loop-rotate, -loop-unswitch, -ipsccp, -loop-deletion,9318,-scalarrepl-ssa, -licm, -loop-rotate, -loop-unswitch, -ipsccp, -loop-deletion,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24749,"1,021011",250029,3196,-gvn, -scalarrepl, -loop-rotate, -loop-unroll,24749,-gvn, -scalarrepl, -loop-rotate, -loop-unroll,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,23984,"1,053577",281521,3483,-loop-rotate, -scalarrepl, -loop-reduce, -loop-unroll, -licm, -gvn,23984,-loop-rotate, -scalarrepl, -loop-reduce, -loop-unroll, -licm, -gvn,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_conv_3x3_c,25269,24750,"1,02097",245304,3267,-scalarrepl-ssa, -jump-threading, -loop-rotate, -loop-unroll,24750,-scalarrepl-ssa, -jump-threading, -loop-rotate, -loop-unroll,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,73916,"1,733184",1422816,4030,-loop-rotate, -partial-inliner, -loop-reduce, -instcombine, -loop-rotate, -scalarrepl, -loop-unswitch, -simplifycfg, -loop-extract, -early-cse, -loop-unswitch, -partial-inliner, -instcombine, -loop-extract, -simplifycfg, -loop-extract, -loop-reduce, -loop-rotate, -gvn, -globaldce, -loop-unswitch, -loop-extract, -loop-rotate, -gvn, -inline,73916,-constmerge, -constmerge, -tailcallelim, -loop-rotate, -constmerge, -early-cse, -loop-deletion, -scalarrepl, -loop-unswitch, -simplifycfg, -partial-inliner, -loops, -loop-reduce, -instcombine, -dce, -loop-rotate, -loop-simplify, -scalarrepl, -loop-unswitch, -simplifycfg, -loop-extract, -partial-inliner, -loops, -loop-reduce, -loops, -lowerinvoke, -scalarrepl-ssa, -lazy-value-info, -scalar-evolution, -early-cse, -loop-unswitch, -simplifycfg, -partial-inliner, -loops, -loop-reduce, -instcombine, -lazy-value-info, -loop-simplify, -lowerswitch, -simplifycfg, -loop-extract, -partial-inliner, -loops, -loop-reduce, -loops, -lowerinvoke, -scalarrepl-ssa, -sink, -lowerswitch, -scalarrepl, -loop-unswitch, -simplifycfg, -loop-extract, -partial-inliner, -loops, -loop-reduce, -loops, -lowerinvoke, -scalarrepl-ssa, -sink, -dce, -loop-rotate, -partial-inliner, -gvn, -globaldce, -scalarrepl, -loop-unswitch, -targetlibinfo, -loop-extract, -partial-inliner, -loops, -dce, -loops, -lowerinvoke, -sink, -dce, -dce, -loop-rotate, -loop-rotate, -partial-inliner, -gvn, -inline,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119581,"1,071324",517943,3844,-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unswitch, -instcombine, -licm, -gvn,119581,-loop-rotate, -scalarrepl-ssa, -loop-reduce, -loop-unswitch, -instcombine, -licm, -gvn,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_corr_gen_c,128110,119585,"1,071288",547502,3986,-loop-rotate, -scalarrepl, -loop-unswitch, -loop-reduce, -codegenprepare, -correlated-propagation, -gvn, -instcombine, -loop-deletion,119585,-instsimplify, -loop-rotate, -scalarrepl, -deadargelim, -loop-unswitch, -loop-reduce, -codegenprepare, -correlated-propagation, -gvn, -basicaa, -instcombine, -loop-deletion, -scalarrepl, -early-cse,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",245360,3806,-loop-instsimplify, -loop-rotate, -gvn, -simplifycfg, -basicaa, -instcombine,5435,-loop-instsimplify, -loop-rotate, -gvn, -simplifycfg, -basicaa, -instcombine, -lowerswitch,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5435,"1,000184",246368,3774,-instsimplify, -loop-rotate, -gvn, -simplifycfg, -basicaa, -instcombine,5435,-instsimplify, -loop-rotate, -gvn, -simplifycfg, -basicaa, -instcombine,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_dilate_bin_c,5436,5436,1,201781,3208,-scalarrepl, -simplifycfg, -instcombine, -loop-rotate,5436,-scalarrepl, -simplifycfg, -instcombine, -loop-rotate,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,238380,3146,-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg,4186,-scalarrepl, -instsimplify, -loop-rotate, -simplifycfg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,211300,3401,-scalarrepl, -simplifycfg, -loop-rotate, -instcombine,4186,-scalarrepl, -simplifycfg, -loop-rotate, -instcombine,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_erode_bin_c,4186,4186,1,171312,2828,-instsimplify, -scalarrepl, -loop-rotate, -simplifycfg,4186,-instsimplify, -scalarrepl, -loop-rotate, -simplifycfg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,17134,"1,175499",299442,3561,-instcombine, -scalarrepl-ssa, -instcombine, -loop-rotate, -early-cse, -simplifycfg,17134,-instcombine, -scalarrepl-ssa, -instcombine, -loop-rotate, -early-cse, -simplifycfg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16677,"1,207711",422192,4036,-instcombine, -scalarrepl, -indvars, -instcombine, -loop-rotate, -early-cse, -loop-reduce, -dce, -loop-reduce, -indvars, -loop-reduce,16677,-partial-inliner, -simplifycfg, -memdep, -instcombine, -mergereturn, -scalarrepl, -indvars, -instcombine, -memdep, -instcombine, -mergereturn, -indvars, -basiccg, -memdep, -loop-rotate, -ipconstprop, -indvars, -early-cse, -die, -tbaa, -flattencfg, -sink, -inline, -loop-reduce, -dce, -loop-reduce, -memcpyopt, -loop-unswitch, -early-cse, -lcssa, -memcpyopt, -targetlibinfo, -scalarrepl, -indvars, -loop-reduce, -lower-expect, -jump-threading, -dce,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_fdct_8x8_c,20141,16680,"1,207494",393057,4018,-instcombine, -scalarrepl, -instcombine, -loop-reduce, -indvars, -loop-reduce, -ipsccp, -loop-rotate, -loop-extract, -instcombine, -inline, -jump-threading, -indvars, -sink, -loop-rotate,16680,-instcombine, -reassociate, -scalarrepl, -loops, -domtree, -constprop, -instcombine, -functionattrs, -basiccg, -targetlibinfo, -loop-reduce, -indvars, -lowerswitch, -instsimplify, -loop-idiom, -targetlibinfo, -loop-reduce, -indvars, -lowerswitch, -ipsccp, -loop-rotate, -loop-extract, -instcombine, -partial-inliner, -ipsccp, -inline, -indvars, -ipsccp, -jump-threading, -instsimplify, -indvars, -sink, -constprop, -loop-rotate, -constprop, -constmerge,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,21810,"1,112701",364839,3921,-early-cse, -scalarrepl-ssa, -indvars, -loop-rotate, -reg2mem, -scalarrepl-ssa, -instcombine, -loop-reduce,21810,-sink, -early-cse, -scalarrepl-ssa, -mergereturn, -indvars, -loop-rotate, -reg2mem, -scalarrepl-ssa, -loop-unroll, -instcombine, -loop-reduce, -mergereturn,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,22545,"1,076425",336911,3658,-instcombine, -loop-rotate, -scalarrepl-ssa, -reassociate, -instcombine, -correlated-propagation,22545,-instcombine, -loop-rotate, -scalarrepl-ssa, -reassociate, -instcombine, -correlated-propagation,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_idct_8x8_12q4_c,24268,22038,"1,101189",299625,3310,-early-cse, -loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,22038,-early-cse, -loop-rotate, -scalarrepl-ssa, -indvars, -instcombine,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9855,"1,028108",301183,4006,-gvn, -loop-reduce, -basicaa, -reassociate, -instcombine, -loop-unswitch, -loop-rotate, -loop-unroll, -indvars,9855,-simplifycfg, -lcssa, -constmerge, -correlated-propagation, -mergereturn, -gvn, -loop-reduce, -reassociate, -basicaa, -no-aa, -simplifycfg, -mergefunc, -scalarrepl, -domtree, -sccp, -reassociate, -loop-unswitch, -instcombine, -scalarrepl, -argpromotion, -lcssa, -instsimplify, -memcpyopt, -loop-unroll, -mergefunc, -adce, -scalarrepl-ssa, -loop-unswitch, -loop-rotate, -strip-dead-prototypes, -scalarrepl, -globaldce, -scalarrepl, -globaldce, -loop-rotate, -lcssa, -instsimplify, -memcpyopt, -loop-unroll, -mergefunc, -adce, -scalarrepl-ssa, -loop-unswitch, -argpromotion, -indvars, -scalarrepl,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9847,"1,028943",355870,4035,-gvn, -loop-rotate, -scalarrepl-ssa, -loop-reduce, -reassociate, -loop-unroll, -loop-reduce, -instcombine, -loop-unswitch, -indvars,9848,-domtree, -reassociate, -ipsccp, -loop-idiom, -gvn, -deadargelim, -loop-rotate, -codegenprepare, -deadargelim, -codegenprepare, -loop-rotate, -loop-reduce, -scalarrepl-ssa, -loop-simplify, -slsr, -instcombine, -lcssa, -loop-rotate, -licm, -loop-reduce, -gvn, -reassociate, -loop-deletion, -instcombine, -adce, -tbaa, -loop-unroll, -loop-reduce, -scalarrepl-ssa, -argpromotion, -lcssa, -instcombine, -lcssa, -jump-threading, -loop-unswitch, -codegenprepare, -ipsccp, -adce, -licm, -indvars, -constprop,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_mad_8x8_c,10132,9863,"1,027274",299290,3990,-gvn, -loop-reduce, -loop-rotate, -indvars, -loop-unroll, -reassociate, -instcombine, -basicaa,9863,-lowerswitch, -gvn, -gvn, -lowerswitch, -loop-reduce, -loop-rotate, -scalar-evolution, -indvars, -loop-unroll, -reassociate, -sccp, -instcombine, -scalar-evolution, -basicaa,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",172146,2159,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",177610,2372,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_median_3x3_c,35291,30278,"1,165566",175843,2339,-loop-rotate, -scalarrepl,30278,-loop-rotate, -scalarrepl,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG_perimeter_c,40037,27144,"1,474985",298558,3654,-licm, -loop-rotate, -gvn, -licm, -basicaa,27144,-licm, -loop-rotate, -gvn, -licm, -basicaa,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
