DSP_mat_trans_c;14152.000000000002;11958;1.183475;865.997;6158;-scalarrepl, -loop-rotate, -loop-reduce, -loop-unswitch, -basiccg, -codegenprepare, -loop-extract, -loop-reduce, -loop-rotate, -functionattrs, -loop-unswitch, -argpromotion, -loop-extract, -globalopt, -sccp, -loop-reduce, -loop-rotate, -loop-extract, -die, -loop-reduce, -loop-rotate, -loop-unswitch, -globalopt, -loop-extract, -loop-reduce, -loop-rotate, -loop-reduce, -loop-unswitch, -deadargelim, -loop-extract;11958;-codegenprepare, -lowerinvoke, -instcombine, -scalarrepl, -scalarrepl, -domtree, -sccp, -loop-rotate, -constprop, -sccp, -loop-reduce, -scalarrepl-ssa, -functionattrs, -scalar-evolution, -reassociate, -early-cse, -loop-unswitch, -deadargelim, -scalarrepl, -basiccg, -codegenprepare, -lowerinvoke, -loop-extract, -die, -loweratomic, -globalopt, -constprop, -sccp, -loop-reduce, -instsimplify, -constprop, -lowerinvoke, -loop-deletion, -loop-rotate, -deadargelim, -die, -sroa, -loop-instsimplify, -loop-extract, -die, -loweratomic, -loop-rotate, -globaldce, -functionattrs, -scalar-evolution, -reassociate, -loops, -early-cse, -loop-unswitch, -deadargelim, -scalarrepl, -basiccg, -codegenprepare, -lowerinvoke, -loop-unroll, -loop-deletion, -scalarrepl-ssa, -argpromotion, -loop-instsimplify, -loop-extract, -die, -loweratomic, -globalopt, -constprop, -sccp, -loop-reduce, -instsimplify, -constprop, -lowerinvoke, -objc-arc, -loop-deletion, -loop-rotate, -deadargelim, -die, -argpromotion, -loop-instsimplify, -loop-extract, -die, -loweratomic, -globalopt, -constprop, -loop-reduce, -instsimplify, -constprop, -memdep, -loop-deletion, -scalar-evolution, -loop-rotate, -loop-unswitch, -globalopt, -loop-extract, -loop-extract, -die, -loweratomic, -globalopt, -constprop, -loop-reduce, -loop-rotate, -deadargelim, -loweratomic, -globalopt, -constprop, -loop-reduce, -instsimplify, -constprop, -lowerinvoke, -loop-deletion, -scalar-evolution, -loop-rotate, -reassociate, -loop-unroll, -early-cse, -loop-unswitch, -loop-rotate, -deadargelim, -loop-instsimplify, -lazy-value-info, -argpromotion, -loop-instsimplify, -loop-extract, -loop-reduce, -scalarrepl-ssa, -prune-eh;123
DSP_mat_trans_c;14152.000000000002;12984;1.089957;514.774;6015;-codegenprepare, -loop-rotate, -scalarrepl-ssa, -mergereturn, -loop-unswitch, -prune-eh, -early-cse, -delinearize, -loop-extract, -prune-eh, -instcombine;12984;-targetlibinfo, -codegenprepare, -loop-rotate, -lazy-value-info, -sroa, -scalarrepl-ssa, -mergereturn, -loop-unswitch, -prune-eh, -early-cse, -loop-rotate, -targetlibinfo, -delinearize, -targetlibinfo, -loop-extract, -loop-unswitch, -prune-eh, -early-cse, -instcombine, -indvars;20
DSP_mat_trans_c;14152;12887;1.098161;610.944;6149;-simplifycfg, -loop-rotate, -scalarrepl, -reg2mem, -instcombine, -early-cse, -loop-unswitch, -loop-reduce, -scalarrepl, -simplifycfg, -loop-reduce, -loop-deletion;12887;-simplifycfg, -loop-simplify, -memcpyopt, -ipsccp, -loop-rotate, -instcombine, -scalarrepl, -reg2mem, -instcombine, -always-inline, -strip-dead-prototypes, -lowerswitch, -loop-reduce, -mergereturn, -early-cse, -targetlibinfo, -partial-inliner, -dce, -loop-simplify, -reassociate, -loop-unswitch, -no-aa, -loop-reduce, -lowerinvoke, -instsimplify, -scalarrepl, -gvn, -simplifycfg, -partial-inliner, -loop-reduce, -gvn, -instsimplify, -loop-deletion;33
DSP_maxidx_c;1666;1097;1.518687;195.396;3448;-loop-rotate, -scalarrepl-ssa;1097;-loop-rotate, -scalarrepl-ssa;2
DSP_maxidx_c;1666;1097;1.518687;187.852;3325;-loop-rotate, -scalarrepl-ssa;1097;-loop-rotate, -scalarrepl-ssa;2
DSP_maxidx_c;1666;1097;1.518687;231.563;3892;-loop-rotate, -scalarrepl-ssa;1097;-loop-rotate, -scalarrepl-ssa;2
DSP_maxval_c;1280;1082;1.182994;174.328;3146;-loop-rotate, -sroa;1082;-loop-rotate, -sroa;1
DSP_maxval_c;1280;1082;1.182994;183.973;3298;-loop-rotate, -scalarrepl;1082;-loop-rotate, -scalarrepl;2
DSP_maxval_c;1280;1082;1.182994;191.697;3433;-loop-rotate, -scalarrepl-ssa;1082;-loop-rotate, -scalarrepl-ssa;2
DSP_minerror_c;25844;25834;1.000387;465.591;5793;-scalarrepl-ssa, -loop-rotate, -loop-reduce, -indvars, -loop-unroll;25834;-scalarrepl-ssa, -loop-rotate, -loop-reduce, -indvars, -loop-unroll;5
